Freq [GHz],"dB(St(P1,P4)) []","dB(St(P1,P4))_1 []","dB(St(P1,P4))_2 []","dB(St(P1,P4))_3 []","dB(St(P1,P4))_4 []"
8.796844181,-38.97,-40.235,-40.389,-41.62,-39.327
8.816568047,-38.979,-39.938,-40.494,-41.737,-39.417
8.836291913,-39.003,-39.783,-40.672,-41.873,-39.534
8.856015779,-39.045,-39.713,-40.986,-42.044,-39.692
8.875739645,-39.105,-39.694,-41.52,-42.286,-39.903
8.895463511,-39.183,-39.709,-42.151,-42.672,-40.161
8.915187377,-39.279,-39.75,-42.134,-43.13,-40.34
8.934911243,-39.393,-39.812,-41.515,-43.289,-40.29
8.954635108,-39.526,-39.895,-41.072,-43.248,-40.216
8.974358974,-39.691,-40.005,-40.975,-43.309,-40.319
8.99408284,-39.859,-40.114,-40.921,-43.371,-40.45
9.013806706,-40.076,-40.258,-41.022,-43.547,-40.679
9.033530572,-40.299,-40.401,-41.127,-43.707,-40.915
9.053254438,-40.594,-40.578,-41.298,-43.937,-41.198
9.072978304,-40.901,-40.757,-41.471,-44.152,-41.489
9.09270217,-41.245,-40.965,-41.679,-44.414,-41.811
9.112426036,-41.497,-41.181,-41.895,-44.67,-42.145
9.132149901,-41.471,-41.42,-42.134,-44.963,-42.502
9.151873767,-41.513,-41.671,-42.383,-45.258,-42.873
9.171597633,-41.664,-41.942,-42.648,-45.581,-43.26
9.191321499,-41.882,-42.226,-42.922,-45.918,-43.656
9.211045365,-42.178,-42.525,-43.207,-46.273,-44.061
9.230769231,-42.486,-42.809,-43.496,-46.655,-44.46
9.250493097,-42.807,-43.086,-43.791,-47.044,-44.857
9.270216963,-43.128,-43.252,-44.086,-47.453,-45.236
9.289940828,-43.44,-43.138,-44.373,-47.897,-45.575
9.309664694,-43.738,-42.881,-44.646,-48.367,-45.865
9.32938856,-44.016,-42.921,-44.899,-48.866,-46.092
9.349112426,-44.266,-43.233,-45.121,-49.398,-46.242
9.368836292,-44.481,-43.594,-45.298,-49.975,-46.303
9.388560158,-44.654,-43.922,-45.417,-50.605,-46.272
9.408284024,-44.78,-44.201,-45.456,-51.307,-46.152
9.42800789,-44.852,-44.429,-45.384,-52.097,-45.948
9.447731755,-44.868,-44.609,-45.184,-52.884,-45.668
9.467455621,-44.826,-44.743,-44.915,-53.168,-45.324
9.487179487,-44.725,-44.833,-44.796,-52.464,-44.922
9.506903353,-44.558,-44.876,-45.035,-51.668,-44.454
9.526627219,-44.318,-44.879,-45.339,-51.542,-43.908
9.546351085,-43.982,-44.845,-45.479,-51.699,-43.246
9.566074951,-43.536,-44.779,-45.484,-51.865,-42.487
9.585798817,-43.007,-44.688,-45.402,-51.974,-41.806
9.605522682,-42.592,-44.577,-45.27,-52.01,-41.549
9.625246548,-42.587,-44.447,-45.106,-51.993,-41.712
9.644970414,-42.725,-44.31,-44.932,-51.893,-41.901
9.66469428,-42.874,-44.166,-44.751,-51.734,-41.981
9.684418146,-42.869,-44.017,-44.569,-51.562,-41.916
9.704142012,-42.796,-43.869,-44.394,-51.363,-41.801
9.723865878,-42.688,-43.724,-44.226,-51.139,-41.665
9.743589744,-42.563,-43.583,-44.067,-50.9,-41.52
9.763313609,-42.433,-43.448,-43.921,-50.672,-41.379
9.783037475,-42.309,-43.327,-43.79,-50.458,-41.25
9.802761341,-42.193,-43.232,-43.673,-50.245,-41.131
9.822485207,-42.085,-43.169,-43.569,-50.036,-41.024
9.842209073,-41.989,-43.143,-43.483,-49.851,-40.933
9.861932939,-41.903,-43.104,-43.414,-49.683,-40.857
9.881656805,-41.829,-43.05,-43.362,-49.534,-40.795
9.901380671,-41.764,-43.001,-43.329,-49.403,-40.747
9.921104536,-41.708,-42.966,-43.316,-49.295,-40.715
9.940828402,-41.658,-42.944,-43.322,-49.2,-40.695
9.960552268,-41.613,-42.937,-43.346,-49.112,-40.689
9.980276134,-41.574,-42.944,-43.37,-49.012,-40.696
10,-41.542,-42.964,-43.35,-48.867,-40.713
