Freq [GHz],"dB(St(P1,P4)) []","dB(St(P1,P4))_1 []","dB(St(P1,P4))_2 []","dB(St(P1,P4))_3 []","dB(St(P1,P4))_4 []"
8.677042802,-37.296,-41.53,-36.993,-33.255,-47.213
8.696498054,-37.654,-41.767,-36.911,-33.173,-47.358
8.715953307,-37.579,-41.984,-36.847,-33.109,-47.509
8.73540856,-37.172,-42.15,-36.788,-33.05,-47.64
8.754863813,-36.836,-42.296,-36.752,-33.014,-47.783
8.774319066,-36.625,-42.397,-36.728,-32.99,-47.917
8.793774319,-36.494,-42.448,-36.715,-32.977,-48.041
8.813229572,-36.421,-42.455,-36.719,-32.981,-48.161
8.832684825,-36.409,-42.45,-36.755,-33.017,-48.312
8.852140078,-36.379,-42.33,-36.774,-33.036,-48.384
8.871595331,-36.393,-42.21,-36.831,-33.093,-48.493
8.891050584,-36.426,-42.044,-36.903,-33.165,-48.587
8.910505837,-36.449,-41.798,-36.967,-33.229,-48.613
8.929961089,-36.534,-41.605,-37.102,-33.364,-48.735
8.949416342,-36.603,-41.329,-37.224,-33.486,-48.766
8.968871595,-36.701,-41.061,-37.385,-33.647,-48.831
8.988326848,-36.823,-40.788,-37.585,-33.847,-48.909
9.007782101,-36.931,-40.457,-37.78,-34.042,-48.892
9.027237354,-37.086,-40.164,-37.924,-34.186,-48.975
9.046692607,-37.265,-39.87,-37.765,-34.027,-49.055
9.06614786,-37.474,-39.577,-37.471,-33.733,-49.072
9.085603113,-37.722,-39.288,-37.433,-33.695,-49.024
9.105058366,-38.017,-39.003,-37.6,-33.862,-48.951
9.124513619,-38.336,-38.724,-37.857,-34.119,-48.878
9.143968872,-38.546,-38.45,-38.145,-34.407,-48.813
9.163424125,-38.615,-38.183,-38.449,-34.711,-48.754
9.182879377,-38.675,-37.918,-38.764,-35.026,-48.69
9.20233463,-38.878,-37.665,-39.099,-35.361,-48.643
9.221789883,-39.158,-37.423,-39.45,-35.712,-48.597
9.241245136,-39.484,-37.2,-39.822,-36.084,-48.558
9.260700389,-39.843,-37.003,-40.217,-36.479,-48.527
9.280155642,-40.231,-36.83,-40.638,-36.9,-48.507
9.299610895,-40.645,-36.67,-41.085,-37.347,-48.493
9.319066148,-41.087,-36.517,-41.56,-37.822,-48.485
9.338521401,-41.558,-36.374,-42.069,-38.331,-48.498
9.357976654,-42.06,-36.237,-42.611,-38.873,-48.523
9.377431907,-42.593,-36.105,-43.191,-39.453,-48.56
9.39688716,-43.159,-35.985,-43.811,-40.073,-48.622
9.416342412,-43.758,-35.871,-44.476,-40.738,-48.686
9.435797665,-44.39,-35.767,-45.187,-41.449,-48.743
9.455252918,-45.036,-35.68,-45.945,-42.207,-48.799
9.474708171,-45.689,-35.597,-46.755,-43.017,-48.837
9.494163424,-46.247,-35.524,-47.608,-43.87,-48.878
9.513618677,-46.688,-35.452,-48.509,-44.771,-48.914
9.53307393,-46.569,-35.405,-49.334,-45.596,-48.992
9.552529183,-46.301,-35.346,-50.123,-46.385,-49.042
9.571984436,-46.514,-35.323,-50.326,-46.588,-49.158
9.591439689,-46.845,-35.285,-50.441,-46.703,-49.239
9.610894942,-47.561,-35.269,-50.686,-46.948,-49.352
9.630350195,-48.167,-35.26,-51.203,-47.465,-49.473
9.649805447,-48.56,-35.264,-51.591,-47.853,-49.611
9.6692607,-48.761,-35.276,-51.685,-47.947,-49.754
9.688715953,-48.782,-35.297,-51.488,-47.75,-49.905
9.708171206,-48.651,-35.327,-51.077,-47.339,-50.068
9.727626459,-48.401,-35.369,-50.535,-46.797,-50.248
9.747081712,-48.076,-35.42,-49.94,-46.202,-50.441
9.766536965,-47.701,-35.48,-49.332,-45.594,-50.656
9.785992218,-47.298,-35.548,-48.735,-44.997,-50.9
9.805447471,-46.882,-35.626,-48.156,-44.418,-51.192
9.824902724,-46.462,-35.712,-47.647,-43.909,-51.552
9.844357977,-46.044,-35.807,-47.202,-43.464,-52.004
9.86381323,-45.63,-35.912,-46.771,-43.033,-52.551
9.883268482,-45.232,-36.027,-46.373,-42.635,-53.117
9.902723735,-44.874,-36.15,-46.011,-42.273,-53.592
9.922178988,-44.63,-36.282,-45.686,-41.948,-53.916
9.941634241,-44.664,-36.423,-45.395,-41.657,-54.108
9.961089494,-45.036,-36.573,-45.138,-41.4,-54.23
9.980544747,-45.458,-36.73,-44.911,-41.173,-54.319
