Freq [GHz],"dB(St(P1,P4)) []","dB(St(P1,P4))_1 []","dB(St(P1,P4))_2 []","dB(St(P1,P4))_1 []","dB(St(P1,P4))_3 []"
8.677042802,-27.329,-25.991,-26.07,-25.226,-43.803
8.696498054,-27.432,-26.013,-26.131,-25.248,-43.903
8.715953307,-27.386,-26.034,-26.196,-25.269,-44
8.73540856,-27.298,-26.051,-26.258,-25.286,-44.089
8.754863813,-27.293,-26.069,-26.326,-25.304,-44.175
8.774319066,-27.323,-26.085,-26.394,-25.32,-44.254
8.793774319,-27.373,-26.098,-26.462,-25.333,-44.326
8.813229572,-27.435,-26.109,-26.533,-25.344,-44.39
8.832684825,-27.511,-26.121,-26.611,-25.356,-44.449
8.852140078,-27.575,-26.125,-26.679,-25.36,-44.496
8.871595331,-27.648,-26.132,-26.755,-25.367,-44.536
8.891050584,-27.723,-26.136,-26.831,-25.371,-44.568
8.910505837,-27.79,-26.133,-26.899,-25.368,-44.589
8.929961089,-27.873,-26.139,-26.981,-25.374,-44.608
8.949416342,-27.945,-26.136,-27.053,-25.371,-44.615
8.968871595,-28.022,-26.136,-27.126,-25.371,-44.624
8.988326848,-28.1,-26.136,-27.199,-25.371,-44.63
9.007782101,-28.169,-26.126,-27.263,-25.361,-44.622
9.027237354,-28.245,-26.123,-27.333,-25.358,-44.638
9.046692607,-28.319,-26.119,-27.427,-25.354,-44.684
9.06614786,-28.393,-26.116,-27.554,-25.351,-44.776
9.085603113,-28.464,-26.112,-27.674,-25.347,-44.814
9.105058366,-28.539,-26.109,-27.776,-25.344,-44.741
9.124513619,-28.631,-26.105,-27.865,-25.34,-44.651
9.143968872,-28.762,-26.102,-27.95,-25.337,-44.59
9.163424125,-28.908,-26.098,-28.033,-25.333,-44.553
9.182879377,-29.03,-26.093,-28.115,-25.328,-44.526
9.20233463,-29.112,-26.088,-28.196,-25.323,-44.511
9.221789883,-29.183,-26.083,-28.276,-25.318,-44.5
9.241245136,-29.253,-26.083,-28.355,-25.318,-44.493
9.260700389,-29.322,-26.092,-28.433,-25.327,-44.49
9.280155642,-29.392,-26.104,-28.51,-25.339,-44.492
9.299610895,-29.462,-26.118,-28.585,-25.353,-44.496
9.319066148,-29.53,-26.132,-28.658,-25.367,-44.502
9.338521401,-29.598,-26.148,-28.729,-25.383,-44.514
9.357976654,-29.664,-26.164,-28.798,-25.399,-44.529
9.377431907,-29.728,-26.182,-28.865,-25.417,-44.546
9.39688716,-29.791,-26.203,-28.93,-25.438,-44.571
9.416342412,-29.85,-26.226,-28.992,-25.461,-44.597
9.435797665,-29.906,-26.25,-29.052,-25.485,-44.629
9.455252918,-29.955,-26.28,-29.111,-25.515,-44.679
9.474708171,-29.997,-26.31,-29.166,-25.545,-44.74
9.494163424,-30.019,-26.342,-29.219,-25.577,-44.831
9.513618677,-30.025,-26.373,-29.268,-25.608,-44.941
9.53307393,-29.995,-26.413,-29.312,-25.648,-45.053
9.552529183,-29.951,-26.445,-29.351,-25.68,-45.146
9.571984436,-30.009,-26.492,-29.359,-25.727,-45.248
9.591439689,-30.069,-26.53,-29.36,-25.765,-45.333
9.610894942,-30.163,-26.575,-29.371,-25.81,-45.435
9.630350195,-30.243,-26.622,-29.416,-25.857,-45.543
9.649805447,-30.307,-26.673,-29.471,-25.908,-45.663
9.6692607,-30.363,-26.724,-29.52,-25.959,-45.79
9.688715953,-30.412,-26.777,-29.566,-26.012,-45.924
9.708171206,-30.457,-26.833,-29.61,-26.068,-46.068
9.727626459,-30.5,-26.891,-29.652,-26.126,-46.224
9.747081712,-30.542,-26.951,-29.695,-26.186,-46.388
9.766536965,-30.585,-27.012,-29.738,-26.247,-46.564
9.785992218,-30.628,-27.075,-29.782,-26.31,-46.755
9.805447471,-30.673,-27.139,-29.828,-26.374,-46.966
9.824902724,-30.72,-27.204,-29.876,-26.439,-47.208
9.844357977,-30.771,-27.271,-29.927,-26.506,-47.502
9.86381323,-30.826,-27.339,-29.981,-26.574,-47.895
9.883268482,-30.885,-27.409,-30.038,-26.644,-48.403
9.902723735,-30.95,-27.48,-30.098,-26.715,-48.653
9.922178988,-31.019,-27.552,-30.162,-26.787,-48.249
9.941634241,-31.089,-27.625,-30.23,-26.86,-47.989
9.961089494,-31.152,-27.698,-30.301,-26.933,-47.998
9.980544747,-31.175,-27.773,-30.376,-27.008,-48.114
