Freq [GHz],"dB(St(P1,P4)) []","dB(St(P1,P4))_1 []","dB(St(P1,P4))_2 []","dB(St(P1,P4))_3 []","dB(St(P1,P4))_4 []"
8.216911765,-44.56,-47.827,-47.224,-44.665,-46.21
8.235294118,-42.154,-46.58,-46.262,-44.743,-45.245
8.253676471,-42.338,-45.504,-45.425,-45.135,-44.404
8.272058824,-43.341,-44.562,-44.686,-44.552,-43.664
8.290441176,-43.499,-43.728,-44.034,-43.661,-43.015
8.308823529,-43.248,-42.979,-43.452,-42.934,-42.447
8.327205882,-42.841,-42.297,-42.933,-42.34,-41.967
8.345588235,-42.392,-41.661,-42.464,-41.833,-41.573
8.363970588,-41.95,-41.038,-42.038,-41.384,-41.313
8.382352941,-41.517,-40.431,-41.646,-40.983,-41.164
8.400735294,-41.109,-39.7,-41.298,-40.633,-41.382
8.419117647,-40.723,-39.04,-40.972,-40.308,-41.563
8.4375,-40.366,-38.656,-40.683,-40.024,-41.047
8.455882353,-40.033,-38.469,-40.415,-39.762,-40.435
8.474264706,-39.722,-38.547,-40.169,-39.523,-39.753
8.492647059,-39.44,-38.469,-39.951,-39.312,-39.309
8.511029412,-39.172,-38.342,-39.744,-39.113,-38.942
8.529411765,-38.935,-38.163,-39.566,-38.944,-38.693
8.547794118,-38.714,-37.988,-39.4,-38.787,-38.471
8.566176471,-38.512,-37.815,-39.25,-38.648,-38.289
8.584558824,-38.334,-37.657,-39.12,-38.528,-38.139
8.602941176,-38.168,-37.505,-38.998,-38.417,-38.003
8.621323529,-38.031,-37.376,-38.897,-38.33,-37.9
8.639705882,-37.91,-37.257,-38.806,-38.254,-37.81
8.658088235,-37.804,-37.15,-38.723,-38.19,-37.735
8.676470588,-37.732,-37.065,-38.655,-38.146,-37.685
8.694852941,-37.672,-36.987,-38.587,-38.11,-37.642
8.713235294,-37.647,-36.929,-38.521,-38.092,-37.621
8.731617647,-37.66,-36.885,-38.443,-38.087,-37.615
8.75,-37.692,-36.848,-38.354,-38.09,-37.617
8.768382353,-37.837,-36.84,-38.364,-38.118,-37.647
8.786764706,-38.068,-36.839,-38.409,-38.153,-37.684
8.805147059,-38.452,-36.854,-38.526,-38.202,-37.736
8.823529412,-39.091,-36.885,-38.627,-38.265,-37.803
8.841911765,-39.842,-36.939,-38.715,-38.344,-37.889
8.860294118,-39.648,-37.012,-38.803,-38.436,-37.99
8.878676471,-38.584,-37.11,-38.898,-38.533,-38.108
8.897058824,-37.871,-37.234,-39.001,-38.61,-38.243
8.915441176,-37.613,-37.408,-39.118,-38.589,-38.399
8.933823529,-37.503,-37.617,-39.243,-38.502,-38.569
8.952205882,-37.488,-37.915,-39.382,-38.556,-38.759
8.970588235,-37.513,-38.262,-39.527,-38.672,-38.96
8.988970588,-37.595,-38.849,-39.692,-38.875,-39.189
9.007352941,-37.682,-39.395,-39.862,-39.08,-39.426
9.025735294,-37.79,-39.721,-40.045,-39.282,-39.677
9.044117647,-37.905,-39.25,-40.236,-39.484,-39.92
9.0625,-38.032,-38.396,-40.437,-39.682,-40.111
9.080882353,-38.166,-38.017,-40.647,-39.878,-40.132
9.099264706,-38.307,-37.975,-40.863,-40.069,-39.884
9.117647059,-38.452,-38.07,-41.083,-40.255,-39.607
9.136029412,-38.601,-38.226,-41.305,-40.433,-39.649
9.154411765,-38.753,-38.409,-41.527,-40.599,-39.974
9.172794118,-38.907,-38.602,-41.743,-40.745,-40.372
9.191176471,-39.06,-38.796,-41.954,-40.875,-40.751
9.209558824,-39.214,-38.989,-42.156,-40.986,-41.096
9.227941176,-39.363,-39.17,-42.339,-41.062,-41.368
9.246323529,-39.506,-39.339,-42.503,-41.11,-41.592
9.264705882,-39.643,-39.496,-42.648,-41.133,-41.772
9.283088235,-39.761,-39.631,-42.758,-41.118,-41.885
9.301470588,-39.845,-39.741,-42.827,-41.069,-41.939
9.319852941,-39.861,-39.824,-42.836,-40.987,-41.933
9.338235294,-39.749,-39.881,-42.755,-40.875,-41.875
9.356617647,-39.405,-39.903,-42.486,-40.734,-41.763
9.375,-38.957,-39.896,-41.948,-40.571,-41.61
9.393382353,-38.706,-39.855,-41.1,-40.386,-41.418
9.411764706,-38.745,-39.776,-40.508,-40.182,-41.191
9.430147059,-38.862,-39.676,-40.227,-39.972,-40.951
9.448529412,-38.961,-39.532,-40.308,-39.746,-40.688
9.466911765,-39.024,-39.362,-40.371,-39.516,-40.42
9.485294118,-39.049,-39.167,-40.403,-39.28,-40.15
9.503676471,-39.029,-38.931,-40.363,-39.033,-39.878
9.522058824,-38.984,-38.667,-40.287,-38.77,-39.611
9.540441176,-38.91,-38.365,-40.174,-38.461,-39.35
9.558823529,-38.819,-38.064,-40.044,-38.095,-39.098
9.577205882,-38.712,-37.871,-39.901,-37.737,-38.857
9.595588235,-38.596,-37.949,-39.753,-37.58,-38.628
9.613970588,-38.473,-38.22,-39.603,-37.543,-38.412
9.632352941,-38.347,-38.41,-39.456,-37.491,-38.211
9.650735294,-38.222,-38.449,-39.313,-37.413,-38.023
9.669117647,-38.1,-38.377,-39.176,-37.319,-37.851
9.6875,-37.985,-38.267,-39.047,-37.223,-37.696
9.705882353,-37.878,-38.143,-38.927,-37.13,-37.56
9.724264706,-37.785,-38.022,-38.819,-37.046,-37.457
9.742647059,-37.7,-37.906,-38.715,-36.966,-37.374
9.761029412,-37.633,-37.804,-38.625,-36.899,-37.347
9.779411765,-37.583,-37.715,-38.544,-36.842,-37.319
9.797794118,-37.545,-37.636,-38.469,-36.794,-37.272
9.816176471,-37.524,-37.571,-38.402,-36.756,-37.179
9.834558824,-37.523,-37.523,-38.343,-36.731,-37.093
9.852941176,-37.538,-37.489,-38.289,-36.717,-37.029
9.871323529,-37.566,-37.469,-38.237,-36.714,-36.987
9.889705882,-37.602,-37.463,-38.188,-36.721,-36.965
9.908088235,-37.642,-37.47,-38.142,-36.737,-36.959
9.926470588,-37.683,-37.492,-38.114,-36.765,-36.97
9.944852941,-37.725,-37.531,-38.148,-36.805,-37
9.963235294,-37.77,-37.582,-38.289,-36.854,-37.041
9.981617647,-37.825,-37.649,-38.615,-36.914,-37.098
10,-37.892,-37.731,-39.066,-36.985,-37.169
